data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1052894,275,PSE1031,1031,"07 November 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Palestine,"West Bank",Nablus,,"Al Lubban ash Sharqiyah",32.0701,35.2403,1,"Arutz Sheva",National,"Palestinians threw rocks at an Israeli bus passing by a West Bank village of Luban Ash‐Sharqiya. No one was injured, but that the window of the bus was shattered.",0,1523276683,PSE
1052895,275,PSE1032,1032,"07 November 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"West Bank","Al Quds",,"Bayt Hanina",31.83,35.2254,1,"PalestineNews & Information Agency (WAFA)",Other-national,"Students and their families on Tuesday held a sit‐in at Zahwat al‐Quds school in the East Jerusalem neighborhood of Beit Hanina toprotestthe Israeli municipality's closure of their school the day before.",0,1523276683,PSE
1052896,275,PSE1033,1033,"07 November 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,,,0,80,"Middle East",Palestine,"West Bank","Al Khalil",,"Bayt Ummar",31.6233,35.1045,1,"Palestine News & Information Agency (WAFA)",Other-national,"Security measure: Several Palestinians, some elderly, Tuesday suffered from teargas inhalation fired indiscriminately by Israeli soldiers at residents' homes in the Hebron area town of Beit Ummar.",0,1523276683,PSE
1053096,275,PSE1030,1030,"06 November 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,1,"Anadolu Agency (AA)",Regional,"Dozens of Palestinians staged aproteston Monday in front of headquarters of International Committee of the Red Cross (ICRC) inGazaCity to show support for Palestinian prisoners in Israeli jails.",0,1523276683,PSE
1053275,275,PSE1027,1027,"05 November 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,"Rioters (Palestine)","Farmers (Palestine); Rabbis for Human Rights",5,55,"Middle East",Palestine,"West Bank",Nablus,,Huwwarah,32.1522,35.2567,2,"Jpost.com; Times of Israel",National,"Dozens of settlers attacked Palestinians picking olives in an Israeli military approved harvest near Hawara on Sunday morning. Theviolentconfrontation between the settlers of the nearby settlement of Yitzhar and the Palestinians who were joined by activists from the NGO Rabbis for Human Rights, was stopped byIsraelDefense Force troops.",0,1523276683,PSE
1053276,275,PSE1028,1028,"05 November 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,"Bayt Ummar",31.6233,35.1045,2,"MENA English",Regional,"A number of Palestinian youths on Sunday were suffocated after inhaling tear gas fired at them by Israeli occupation forces duringclasheserupted in Beit Ummar town, northern theWest Bankcity of Hebron.",0,1523276683,PSE
1053277,275,PSE1029,1029,"05 November 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)","Farmers (Palestine); Fishermen (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,"Ma'an News Agency",Subnational,"Security measure: Israeli naval forces on Sunday opened fire on Palestinian fishing boats off the northern coast of the Gaza strip, while military bulldozers razed lands near Khan Yonis. No injuries reported.",0,1523276683,PSE
645439,376,ISR256,256,"04 November 2017",2017,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,"Arutz Sheva",National,"Likud MK joins bereaved families, local council heads in protesting lack of funding for proper security in the West Bank.",0,1518772777,ISR
1053694,275,PSE1022,1022,"03 November 2017",2017,1,"Violence against civilians","Protesters (Palestine)",,6,"Military Forces of Israel (2009‐)",,8,68,"Middle East",Palestine,"West Bank",Qalqilya,,"Kafr Qaddum",32.2216,35.1447,1,"PalestineNews & Information Agency (WAFA)",Other-national,"The village of Kufr Qaddoum held its  weekly and peaceful anti‐settlement demonstration. The army fired tear gas and rubber‐coated metal bullets at the protesters and homes in the village, causing many suffocation and injuries.",0,1523276684,PSE
1053695,275,PSE1023,1023,"03 November 2017",2017,1,"Violence against civilians","Rioters (Israel)","Settlers (Israel)",5,"Civilians (Palestine)","Farmers (Palestine)",7,57,"Middle East",Palestine,"West Bank",Tubas,,Tubas,32.3209,35.3699,2,"PalestineNews & Information Agency (WAFA)",Other-national,"Israeli settlers Friday attacked a Palestinian farmer while he was tending his land in Sakout area, in the northern Jordan Valley.",0,1523276684,PSE
1053696,275,PSE1024,1024,"03 November 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Burayj",31.4394,34.4031,2,"MENA English",Regional,"A youth was injured after getting shot during clashes that broke out along the borders to the east of al‐Bureij refugee camp, in the middle of the Gaza Strip between Israeli military and youth.",0,1523276684,PSE
1053697,275,PSE1025,1025,"03 November 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza‐Shujaiyya,31.4989,34.4677,2,"MENA English",Regional,"A youth was shot by a rubber‐coated steel bullet during clashes that broke out along the borders to the northeast Ash‐Shajaiyeh neighborhood between youth and Israeli military forces.",0,1523276684,PSE
1053698,275,PSE1026,1026,"03 November 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Protesters (Israel)",,6,68,"Middle East",Palestine,"West Bank",Ramallah,,Nilin,31.9467,35.0217,1,"Ma'an News Agency",Subnational,"Israeli forces Friday attacked Palestinians during the weekly demonstration in Nilin village, west of Ramallah. Forces used tear gas canisters and stun grenades toward protesters. No injuries were reported.",0,1523276684,PSE
638588,275,PSE1017,1017,"02 November 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,1,"Agence France Presse",International,"A few thousand gathered in Gaza and hundreds in Ramallah to protest the Balfour Declaration. Smaller rallies were held in the southern West Bank city of Hebron, where protesters burned a British flag.",0,1518772771,PSE
638589,275,PSE1018,1018,"02 November 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"West Bank",Nablus,,Nablus,32.2211,35.2544,1,"Agence France Presse",International,"Around 4,000 people gathered in the West Bank city of Nablus, where effigies of British Prime Minister Theresa May and former British leader Arthur Balfour were set ablaze.",0,1518772771,PSE
1053875,275,PSE1019,1019,"02 November 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Mukhayyam al Magazi",31.4223,34.385,2,"Ma'an News Agency",Subnational,"Security measure: Israeli forces opened fire on a training site in the central Gaza Strip twice on Thursday in the eastern area of the al‐Maghazi refugee camp, located in the central Gaza Strip. No injuries reported.",0,1523276684,PSE
1053876,275,PSE1020,1020,"02 November 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"West Bank",Ramallah,,Ramallah,31.8996,35.2042,1,"Agence France Presse; Associated Press International",International,"In Ramallah, some 3,000 protesters marched from the city center to the British Consulate, with many waving black flags and banners with slogans such as ""100 years of dispossession.""",0,1523276684,PSE
638592,275,PSE1021,1021,"02 November 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds",31.7834,35.2339,1,"Agence France Presse; BBC Monitoring",National,"Several dozen Palestinians also protested outside the British consulate in Jerusalem.",0,1518772771,PSE
1054055,275,PSE1012,1012,"01 November 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,"Mukhayyam ad Duhayshah",31.6936,35.1838,1,"PalestineNews & Information Agency (WAFA)",Other-national,"A Palestinian young man was injured on Wednesday by Israeli forces' gunfire duringclashesthat broke out in Dheisheh refugee camp in Bethlehem in the south of theWest Bank,according to Palestinian security sources. Israeli troops broke into the refugee camp at midnight and arrested five people provokingclasheswith local youths.",0,1523276684,PSE
1054056,275,PSE1013,1013,"01 November 2017",2017,1,Riots/Protests,"Police Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,Shufat,31.8165,35.2275,1,"PalestineNews & Information Agency (WAFA)",Other-national,"At least six Palestinian minors Wednesday sustained rubber‐coated steel bulletwoundsduringclashesthat erupted during an Israeli policeraidinto Jerusalem's Shu'faat refugee camp",0,1523276684,PSE
1054057,275,PSE1014,1014,"01 November 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"West Bank",Nablus,,Balata,32.2121,35.2856,1,"PalestineNews & Information Agency (WAFA); Ma'an News Agency",Other-national,"Two Palestinians were injured on Wednesday duringclashesthat broke out with Israeli forces outside Joseph's Tomb.",0,1523276684,PSE
1054058,275,PSE1015,1015,"01 November 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"West Bank",Bethlehem,,Bethlehem,31.7049,35.2038,1,"Ma'an News Agency",Subnational,"Clasheserupted between Palestinians and Israeli forces in Bethlehem city on Wednesday following a march commemorating the 100th anniversary of the Balfour Declaration. Israeli forces injured one with a rubber‐coated steel bullet in the leg and caused others to suffocate from teargas inhalation.",0,1523276684,PSE
1054059,275,PSE1016,1016,"01 November 2017",2017,1,"Strategic development","Government of Palestine (1994‐) Palestinian National Authority",,1,"Hamas Movement",,3,13,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,"Associated Press International; Agence France Presse",International,"Security measure: Hamas handed over control of Gaza's border crossings with Israel and Egypt to the Palestinian Authority. Wednesday's handover marked an important step in the implementation of the preliminary reconciliation deal. Hamas checkpoints were also dismantled.",0,1523276684,PSE
1054286,275,PSE1009,1009,"31 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Jenin,,Jaba,32.3241,35.2213,1,"Ma'an News Agency",Subnational,"Clashesin Jabaa town, southwest of Jenin, erupted between Palestinians and Israeli forces following an Israeli raid.",0,1523276684,PSE
1054287,275,PSE1010,1010,"31 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,Qalandia,31.8667,35.2167,1,"Ma'an News Agency",Subnational,"Local youth clashed with soldier at Qalandiya refugee camp. Three Palestinians were injured, one with a rubber‐coated steel bullet in the head and the others with live rounds in their lower extremities.",0,1523276684,PSE
1054288,275,PSE1011,1011,"31 October 2017",2017,1,"Violence against civilians","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"West Bank",Ramallah,,Hallamish,32,35.1167,1,"Agence France Presse; Ma'an News Agency",Subnational-international,"Israeli forces opened fire on a ""suspect"" vehicle in the occupiedWest Bankon Tuesday, killing one Palestinian and wounding another.",1,1523276684,PSE
1054455,275,PSE1006,1006,"30 October 2017",2017,1,"Violence against civilians","Settlers (Israel)",,3,"Civilians (Palestine)","Farmers (Palestine)",7,37,"Middle East",Palestine,"West Bank","Al Khalil",,"At Tuwani",31.4127,35.1538,1,"Jordan News Agency (Petra); Ma'an News Agency",Regional,"Israeli ultra‐orthodox settlers Monday opened fire against Palestinian farmers in Masafer Yatta  intimidating and injuring a number of them while harvesting olives.",0,1523276684,PSE
1054456,275,PSE1007,1007,"30 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Jenin,,Jenin,32.4594,35.3009,1,"MENA English; Palestine News & Information Agency (WAFA)",Regional,"A number of Palestinians were wounded early Monday duringclasheswith Israeli forces in the northernWest Bankcity of Jenin.",0,1523276684,PSE
1054457,275,PSE1008,1008,"30 October 2017",2017,1,"Remote violence","Military Forces of Israel (2009‐)",,8,"PIJ: Palestinian Islamic Jihad","Hamas Movement",2,28,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Khan Yunis",31.3402,34.3063,2,"Agence France Presse; Ma'an News Agency",Subnational-international,"Seven Palestinians were killed Monday as Israel blew up what it said was a tunnel stretching from the Gaza Strip into its territory. Islamic Jihad later announced that five more fighters died after being trapped in the tunnel bringing the fatalities to 12, 10 Islamic Jihad members and 2 members of Hamas.",12,1523276684,PSE
1054591,376,ISR249,249,"29 October 2017",2017,1,Riots/Protests,"Rioters (Israel)",,5,"Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",5,55,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,"Arutz Sheva",National,"Ultra‐Orthodox activists clashed Saturday night with supporters of a Jerusalem soccer club, with Beitar fans throwing rocks at the demonstrators who responded in kind. Police dispersed the crowds, and there were no reports ofinjuries. The riots went on through the night.",0,1523276685,ISR
645435,376,ISR250,250,"29 October 2017",2017,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,Haifa,Haifa,,Haifa,32.8184,34.9885,1,Jpost.com,National,"The ongoing struggle of the disabled to win a monthly stipend at the current minimum wage of NIS 5,300 has moved from the nation's roads to the nation's capital. In Tel Aviv, some 30 protesters blocked the entrance to the Histadrut, while in Haifa about 20 demonstrators were blocking off Ramot Remez.",0,1518772777,ISR
645436,376,ISR251,251,"29 October 2017",2017,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,Jpost.com,National,"The ongoing struggle of the disabled to win a monthly stipend at the current minimum wage of NIS 5,300 has moved from the nation's roads to the nation's capital. The main protest took place in front of the entrance to the Prime Minister's Office, where some 20 protesters with disabilities camped out from 8:30 in the morning until about noon, holding signs and shouting slogans.",0,1518772777,ISR
645437,376,ISR252,252,"29 October 2017",2017,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Tel Aviv",32.0809,34.7806,1,Jpost.com,National,"The ongoing struggle of the disabled to win a monthly stipend at the current minimum wage of NIS 5,300 has moved from the nation's roads to the nation's capital. In Tel Aviv, some 30 protesters blocked the entrance to the Histadrut, while in Haifa about 20 demonstrators were blocking off Ramot Remez.",0,1518772777,ISR
1054592,376,ISR253,253,"29 October 2017",2017,1,Riots/Protests,"Protesters (Israel)","Settlers (Israel)",6,,,0,60,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem‐Rehavia,31.7752,35.2113,1,"The Times of Israel",National,"Aprotestoutside Prime Minister Benjamin Netanyahu's Jerusalem residence to demand funding for aWest Bankinfrastructure project went ahead Sunday evening despite Netanyahu's pledges that his cabinet will convene next week to approve the necessary budget for the security measures.",0,1523276685,ISR
1054733,275,PSE1005,1005,"29 October 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)","Farmers (Palestine)",7,78,"Middle East",Palestine,"West Bank",Ramallah,,Nilin,31.9467,35.0217,1,"Ma'an News Agency",Subnational,"Security measure: Palestinians from the village of Nilin were stopped by Israelis forces on their way to pick olives on their farm lands, located on the Israeli side of the separation wall, which runs through the farmers' lands.",0,1523276685,PSE
1054792,275,PSE1003,1003,"28 October 2017",2017,1,"Violence against civilians","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)","Farmers (Palestine)",7,78,"Middle East",Palestine,"West Bank",Nablus,,"As Sawiyah",32.0854,35.2578,1,"PalestineNews & Information Agency (WAFA)",Other-national,"Israeli forces attacked on Saturday Palestinian farmers and supporters as they harvested olives in the Nablus area village of al‐Sawiyeh. Soldiers assaulted a Palestinian woman volunteer and an international solidarity member as they helping the farmers harvest olives in village land located near the settlement of Eli.",0,1523276685,PSE
1054793,275,PSE1004,1004,"28 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,,,0,50,"Middle East",Palestine,"West Bank","Al Khalil",,"Umm al Khayr",31.4254,35.1957,1,"PalestineNews & Information Agency (WAFA)",Other-national,"Israeli settlers threw stones on Saturday at homes of Palestinians in the Masafer Yatta Bedouin community of Umm al‐Khair, south of Hebron, causing panic and damage.",0,1523276685,PSE
1245709,275,PSE998,998,"27 October 2017",2017,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,"Hamas Movement",,3,33,"Middle East",Palestine,"Gaza Strip",Gaza,,"An Nusayrat",31.4486,34.3925,1,"Agence France Presse",International,"The head of Hamas security forces in the Gaza Strip was injured Friday when his car exploded in what the Hamas interior ministry called ""a failed assassination attempt.""",0,1523310841,PSE
1054946,275,PSE999,999,"27 October 2017",2017,1,"Battle-No change of territory","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009‐)",,8,38,"Middle East",Palestine,"West Bank",Jenin,,Yabad,32.4457,35.1682,1,"Arutz Sheva",National,"Shots fired at IDF troops in Palestinian Arab village of Yabed. The troops responded with fire and then carried out searches in which gun casings were found on the roof of a nearby building. There were noinjuriesor damages.",0,1523276685,PSE
1054947,275,PSE1000,1000,"27 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Burayj",31.4394,34.4031,2,"PalestineNews & Information Agency (WAFA)",Other-national,"A Palestinian youth was injured on Friday duringclasheswith Israeli forces alongGazaborders to the east of al‐Bureij refugee camp.",0,1523276685,PSE
1054948,275,PSE1001,1001,"27 October 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Ma'an News Agency",Subnational,"Security measure: Israeli forces open fire on Palestinian fisherman off the coast of northern Gaza on Friday, while several Israeli bulldozers entered into the southern part of the coastal enclave and razed lands in the area.",0,1523276685,PSE
638573,275,PSE1002,1002,"27 October 2017",2017,1,"Violence against civilians","Settlers (Israel)",,3,"Civilians (Palestine)",,7,37,"Middle East",Palestine,"West Bank","Al Khalil",,Yuta,31.4459,35.0944,1,"Ma'an News Agency",Subnational,"Israeli settlers from Maon physically attacked a group of Palestinian olive pickers on Friday in Yatta, causing them cuts and bruises throughout their bodies.",0,1518772771,PSE
1055143,376,ISR248,248,"26 October 2017",2017,1,Riots/Protests,"Protesters (Israel)","Haredi Jewish Group (Israel)",6,"Police Forces of Israel (2009‐)",,1,16,"Middle East",Israel,Jerusalem,Jerusalem,,"Jerusalem‐Mea Shearim",31.7878,35.2211,1,Jpost.com,National,"Haredi protestors took to the streets of Jerusalem once again on Thursday afternoon todemonstrateagainst the arrest of Yeshiva students who fail to request their IDF exemption, temporarily shutting down some streets and junctions to traffic.",0,1523276685,ISR
1055264,275,PSE997,997,"26 October 2017",2017,1,"Violence against civilians","Settlers (Israel)",,3,"Civilians (Palestine)","Farmers (Palestine)",7,37,"Middle East",Palestine,"West Bank",Nablus,,"Dayr al Hatab",32.2173,35.3213,1,"Ma'an News Agency",Subnational,"Israeli settlers reportedly attacked Palestinians who were harvesting olives in the northern occupied West Bank district of Nablus on Thursday, injuring three Palestinians, including one woman.",0,1523276685,PSE
1055310,275,PSE996,996,"25 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,"Civilians (Palestine)","Farmers (Palestine)",7,57,"Middle East",Palestine,"West Bank",Ramallah,,"Dayr Nizam",32.0028,35.1144,1,"PalestineNews & Information Agency (WAFA)",Other-national,"Israeli settlers Wednesday hurled stones at Palestinian farmers while they were harvesting olives in Deir Nezam village, near theWest Bankdistrict of Ramallah. Israeli soldiers stood by while settlers from Halamish attacked.",0,1523276685,PSE
1055312,376,ISR247,247,"25 October 2017",2017,1,Riots/Protests,"Protesters (Palestine)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",6,,,0,60,"Middle East",Israel,Haifa,Haifa,,Atlit,32.6889,34.9424,2,"Arutz Sheva",National,"More than 1,000 demonstrators associated with the Yerushalmi Faction (Jerusalem Faction) gathered Wednesday, in front of the military ""Prison 6"" in northernIsraelwithin the context of recent anti‐draftprotests.",0,1523276685,ISR
1055444,275,PSE995,995,"25 October 2017",2017,2,"Strategic development","Government of Palestine (1994‐) Palestinian National Authority",,1,"Government of Israel (2009‐)",,8,18,"Middle East",Palestine,"West Bank",Ramallah,,Ramallah,31.8996,35.2042,1,"Xinhua General News Service",International,"Security measure: The Palestinian National Authority (PNA) resumed the security coordination in the West Bank with Israel, Palestinian Police Chief General Hazem Attallah announced on Wednesday. Attallah told foreign press reporters in Ramallah that security coordination between the PNA and Israel had been resumed two weeks ago. Security coordination between the PNA and Israel was severed in July.",0,1523276685,PSE
1055695,275,PSE993,993,"23 October 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)","Fishermen (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,1,"Ma'an News Agency",Subnational,"Security measure: Israeli naval forces opened fire at Palestinian fishing boats early Monday morning off the coast of the northern Gaza Strip. No injuries were reported.",0,1523276686,PSE
1055696,275,PSE994,994,"23 October 2017",2017,1,"Strategic development","Police Forces of Israel (2009‐)",,8,"Rioters (Palestine)","Civilians (Palestine)",5,58,"Middle East",Palestine,"West Bank","Al Quds",,Isawiya,31.8031,35.287,1,"Agence France Presse; Ma'an News Agency",Subnational-international,"Arrests: Israeli police raided Issawiya overnight and arrested 51 people accused ofviolent protestsagainst security forces.",0,1523276686,PSE
1055698,376,ISR245,245,"23 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",5,"Police Forces of Israel (2009‐)",,1,15,"Middle East",Israel,Jerusalem,Jerusalem,,"Jerusalem‐Mea Shearim",31.7878,35.2211,1,"Agence France Presse",International,"Several thousand ultra‐Orthodox Jews blocked the main entrance to Jerusalem on Monday and protested in other areas as part of a series of demonstrations against serving in the Israeli military. At one point, police used a foul‐smelling spray known as ""skunk"" to disperse them.",0,1523276686,ISR
645431,376,ISR246,246,"23 October 2017",2017,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,Jpost.com,National,"Fifteen groups representing Israelis with disabilities pitched a tent outside the Knesset on Monday in an ongoing effort to raise their monthly allowance to equal the standard minimum wage of NIS 5,000.",0,1518772777,ISR
1056020,275,PSE992,992,"22 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,,,0,50,"Middle East",Palestine,"West Bank","Al Khalil",,Hebron,31.5294,35.0938,1,"Palestine News Network (PNN)",National,"Attack without casualties: Israeli settlers raided Palestinian properties in Hebron, threw rocks, broke the windows, and threatened residents. The settlers renewed demands to close the Youth Against Settlements headquarters in the area, accusing the movement of being the main instigator of the attacks on settlers.",0,1523276686,PSE
1056205,275,PSE991,991,"21 October 2017",2017,1,"Violence against civilians","Settlers (Israel)",,3,"Civilians (Palestine)","Farmers (Palestine)",7,37,"Middle East",Palestine,"West Bank",Bethlehem,,"Al Khadir",31.6941,35.1669,1,"Palestine News & Information Agency (WAFA)",Other-national,"Israeli settlers assaulted on Friday a Palestinian farmer from the town of al‐Khader, to the south of the city of Bethlehem in the occupied West Bank, while harvesting his olive crop causing him head and chest injuries.",0,1523276686,PSE
1056252,275,PSE990,990,"20 October 2017",2017,1,Riots/Protests,"Rioters (Palestine)","Peace Now Movement; Youth Against Settlements",5,"Rioters (Israel)","Settlers (Israel)",5,55,"Middle East",Palestine,"West Bank","Al Khalil",,Hebron,31.5294,35.0938,1,"Jerusalem Post; Ma'an News Agency",National,"Left‐wing activists and settlers clashed in Hebron on Friday morning during a small rally demanding that the government evacuate the disputed Beit Hamachpela apartment building. Palestininans held a sit in outside the building.",0,1523276686,PSE
1056413,275,PSE987,987,"19 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"West Bank","Al Quds",,"Maale Adumim",31.7823,35.3075,1,"Arutz Sheva",National,"3 rioters in Maale Adumim who refused a police request to clear the road were arrested.",0,1523276686,PSE
1056414,275,PSE988,988,"19 October 2017",2017,1,"Violence against civilians","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"West Bank",Qalqilya,,Qalqilyah,32.1897,34.9706,1,"PalestineNews & Information Agency (WAFA)",Other-national,"Israeli forces raided on Thursday the outer yards of Darwish Nazzal hospital in Qalqilya and fired teargas inside its premises causing serious suffocation cases among patients, particularly children.",0,1523276686,PSE
1056415,275,PSE989,989,"19 October 2017",2017,1,"Violence against civilians","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)","Fishermen (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,1,"Ma'an News Agency",Subnational,"A Palestinian teenager was shot and injured by Israeli naval forces off the coast of the northernGazaStrip on Thursday evening. In the same area, Israeli gunboats fired shells at a Palestinian fishing boat sailing within 2.5 nautical miles off the coast of Beit Lahyia, sinking the ship.",0,1523276686,PSE
1056416,376,ISR241,241,"19 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",5,"Police Forces of Israel (2009‐)",,1,15,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,"Agence France Presse",International,"Several thousand ultra‐Orthodox Jews blocked a major intersection in central Jerusalem on Thursday toprotestagainst efforts to force them to enlist in the Israeli military like their secular compatriots. They later said they had arrested 120 demonstrators who were ""involved in disturbances and blocked roads and major junctions"".",0,1523276686,ISR
1056417,376,ISR243,243,"19 October 2017",2017,1,Riots/Protests,"Protesters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",6,,,0,60,"Middle East",Israel,HaMerkaz,Ramla,,Modiin,31.8983,35.0105,1,"Arutz Sheva",National,"Demonstrators from the ""Yerushalmi Faction"" blocked this morning, Thursday, the road near the Shilat Junction next to the city of Modiin, within the context ofprotestsagainst the draft of yeshiva students and the arrest of draft‐dodgers.",0,1523276686,ISR
1056611,275,PSE984,984,"18 October 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,"Journalists (Palestine)",,7,78,"Middle East",Palestine,"West Bank",Ramallah,,Ramallah,31.8996,35.2042,2,"Agence France Presse",International,"Movement of forces: Israeli forces raided Palestinian media offices in the occupied West Bank overnight in what a military spokeswoman on Wednesday called a ""large‐scale operation"" against incitement.",0,1523276686,PSE
1056612,275,PSE985,985,"18 October 2017",2017,1,"Battle-No change of territory","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009‐)",,8,38,"Middle East",Palestine,"West Bank",Bethlehem,,"Kefar Ezyon",31.65,35.1167,1,BBC,International,"Israeli forces have shot and wounded a Palestinian man at the junction of theWest Banksettlement, Gush Etzion on 18 October. The man ran towards Israeli soldiers with a knife, and they fired shots towards him in response. The suspect was injured and taken to hospital.",0,1523276686,PSE
