data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1621322,376,ISR440,440,"30 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Sderot,31.525,34.5969,2,"The Times of Israel",National,"Overnight on May 30 approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open area in Eskhol, Shaar HaNegev, and Sdot Negev. One house in Eshkol was directly hit but it was empty at the time. Sderot is in Shaar Hanegev regional council.",0,1528149093,ISR
1621323,376,ISR441,441,"30 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Netivot,31.4231,34.5891,2,"The Times of Israel",National,"Overnight on May 30 approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open area in Eskhol, Shaar HaNegev, and Sdot Negev. One house in Eshkol was directly hit but it was empty at the time. Sdot Negev regional council surrounds Netivot.",0,1528149093,ISR
1621324,376,ISR442,442,"30 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Sufa,31.2366,34.341,1,"Xinhua General News Service",International,"3 soldiers were reportedly injured on May 29 when an Islamic Jihad/Hamas missile hit an Israeli military position of Sufa near Gaza.",0,1528149093,ISR
1621233,275,PSE2028,2028,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Anadolu Agency (AA)",Regional,"Israeli drones targeted a position in Idara al Madina with three rockets and a site belonging to the armed wing of Hamas with two rockets on May 29.",0,1528149093,PSE
1621234,275,PSE2029,2029,"29 May 2018",2018,1,"Strategic development","PIJ: Palestinian Islamic Jihad",,2,"Government of Israel (2009-)",,8,28,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,"Agence France Presse",International,"Agreement: Islamic Jihad announced an Egyptian brokered ceasefire agreement with Israel on May 29.",0,1528149093,PSE
1621235,275,PSE2030,2030,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"PIJ: Palestinian Islamic Jihad",,2,28,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,Jpost.com,National,"Al Jidar, an Islamic Jihad outpost in the northern Gaza Strip, was hit by two Israeli missiles on May 29.",0,1528149093,PSE
1621236,275,PSE2031,2031,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"PIJ: Palestinian Islamic Jihad",,2,28,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Dayr al Balah",31.4178,34.3503,1,"Ma'an News Agency",National,"Israeli military conducted airstrikes on May 29 against Islamic Jihad sites in the central Gaza strip. No injuries were reported.",0,1528149093,PSE
1621238,275,PSE2033,2033,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Anadolu Agency (AA); Xinhua",Regional-International,"Two of the Israeli airstrikes hit tunnels near Kerem Shalom crossing near Rafah destroying them but causing no reported casualties on May 29. At least one of the tunnels was linked to Hamas.",0,1528149093,PSE
1621239,275,PSE2034,2034,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Gaza,,"Az Zaytun",31.4964,34.4522,1,Jpost.com,National,"Israeli forces hit targets in the Zaytun neighborhood in the eastern part of Gaza city on May 29.",0,1528149093,PSE
1621240,275,PSE2035,2035,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Khan Yunis",31.3402,34.3063,1,"Ma'an News Agency",National,"Israeli airstrikes targeted a site in Khan Yunis on May 29.",0,1528149093,PSE
1621254,376,ISR434,434,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,"Military Forces of Israel (2009-)",,1,13,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,2,"Agence France Presse; Arutz Sheva; Jpost.com",International,"Some 28 mortars and rockets were fired into Israel from Gaza on May 29. Hamas and Islamic Jihad jointly claimed responsibility, stating it was an act of revenge. Several of the rockets were reported to have been made in Iran. Many of the rockets were intercepted by the Iron Dome. Most sources reported 28 projectiles but some sources reported 80-180. Kissufim is in the Eshkol region.",0,1528149093,ISR
1621255,376,ISR435,435,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Netivot,31.4231,34.5891,1,"Arutz Sheva",National,"On May 29, shortly after midnight, Islamic Jihad/Hamas fired a rocket from Gaza, which exploded in Netivot resulting in no damages or injuries.",0,1528149093,ISR
1621256,376,ISR436,436,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Ashqelon,31.6693,34.5715,2,Jpost.com,National,"Israel's Iron Dome intercepted several Islamic Jihad/Hamas launched rockets over towns including Askelon and Sderot on May 29.",0,1528149093,ISR
1621257,376,ISR437,437,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Sderot,31.525,34.5969,2,Jpost.com,National,"Israel's Iron Dome intercepted several Islamic Jihad/Hamas launched rockets over towns including Askelon and Sderot on May 29.",0,1528149093,ISR
1621258,376,ISR438,438,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Sderot,31.525,34.5969,1,"The Times of Israel",National,"Sirens sounded in Shaar HaNegev as the Iron Dome intercepted missiles sent from Gaza on May 29. Hamas and Islamic Jihad claimed responsibility for the attacks, stating it was an act of revenge. One civilian was reportedly injured by shrapnel. Sderot is in Shaar Hanegev regional council.",0,1528149093,ISR
1632752,275,PSE2059,2059,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Shaykh an Naqiyah",31.5667,34.5,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Shaykh an Naqiyah.",0,1528751633,PSE
1632753,275,PSE2060,2060,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Bayt Hanun.",0,1528751633,PSE
1632754,275,PSE2061,2061,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,Atatra,31.5594,34.4875,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Atatra.",0,1528751633,PSE
1632755,275,PSE2062,2062,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Gaza,,"Mukhayyam ash Shati",31.5349,34.4466,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Mukhayyam ash Shati.",0,1528751633,PSE
1632756,275,PSE2063,2063,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Gaza,,Nezarim,31.4833,34.45,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Nezarim.",0,1528751633,PSE
1632757,275,PSE2064,2064,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Gaza,,"Juhr ad Dik",31.4557,34.4372,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Juhr ad Dik.",0,1528751633,PSE
1632758,275,PSE2065,2065,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Brawk",31.4204,34.339,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Al Brawk.",0,1528751633,PSE
1632759,275,PSE2066,2066,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Mattayin",31.4152,34.3566,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Al Mattayin.",0,1528751633,PSE
1632760,275,PSE2067,2067,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Zahra",31.4716,34.4013,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Al Zahra.",0,1528751633,PSE
1632761,275,PSE2068,2068,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Musaddar",31.4105,34.378,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Al Musarddar.",0,1528751633,PSE
1632762,275,PSE2069,2069,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Nezer Hazzani",31.3833,34.3167,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Nezer Hazzani.",0,1528751633,PSE
1632763,275,PSE2070,2070,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"As Surayij",31.3605,34.3608,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of As Surayij.",0,1528751633,PSE
1632764,275,PSE2071,2071,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Daribat ash Shaykh Hammuda",31.3664,34.355,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Daribat as Shaykh Hammuda.",0,1528751633,PSE
1632765,275,PSE2072,2072,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,"An Nasr",31.2814,34.3025,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of An Nasr.",0,1528751633,PSE
1632766,275,PSE2073,2073,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,"Shokat as Sufi",31.2586,34.2824,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Shokat as Sufi.",0,1528751633,PSE
1632767,275,PSE2074,2074,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,"Al Qubbah",31.2419,34.2833,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Al Qubba.",0,1528751633,PSE
1632768,275,PSE2075,2075,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,"As Salam",31.2678,34.2567,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of As Salam.",0,1528751633,PSE
1632769,275,PSE2076,2076,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,Yibna,31.2842,34.2482,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Yibna.",0,1528751633,PSE
1632770,275,PSE2077,2077,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,"Khirbet al Adas",31.2855,34.2714,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Khirbet al Adas.",0,1528751633,PSE
1632771,275,PSE2078,2078,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Newe Deqalim",31.35,34.2667,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Newe Dequalim.",0,1528751633,PSE
1632772,275,PSE2079,2079,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Kefar Yam",31.35,34.25,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Kefar Yam.",0,1528751633,PSE
1632773,275,PSE2080,2080,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Tall Ridan",31.3819,34.2875,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Tall Ridan.",0,1528751633,PSE
1632774,275,PSE2081,2081,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Tall al Qatifah",31.3964,34.3047,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Tall al Qatifah.",0,1528751633,PSE
1632775,275,PSE2082,2082,"29 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Gaza,,"Ash Shaykh Ijlin",31.5098,34.4274,2,"Twitter; IDF",Subnational,"According to the IDF Twitter page, Israeli forces targeted 65 sites in Gaza on May 29 and released a map of the locations. Matching to the map to locations, Israeli forces targeted a few sites in the area of Ash Shaykh Ijlin.",0,1528751633,PSE
1632874,376,ISR450,450,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,Ziqim,31.6068,34.5215,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1632875,376,ISR451,451,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,"Kefar Azza",31.4841,34.5331,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1632876,376,ISR452,452,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,"Nahal Oz",31.4731,34.4983,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1632877,376,ISR453,453,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,Ofaqim,31.3141,34.6203,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1632878,376,ISR454,454,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,Reim,31.237,34.2733,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1632879,376,ISR455,455,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,Niram,31.5196,34.5801,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1632880,376,ISR456,456,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,Magen,31.2991,34.4275,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1632881,376,ISR457,457,"29 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad","Hamas Movement",2,,,0,20,"Middle East",Israel,HaDarom,Ashqelon,,"En Besor",31.3088,34.4899,2,"Twitter; IDF",Subnational,"On May 29, approximately 40 rockets were fired by Islamic Jihad/Hamas from the Gaza Strip. Many were intercepted by the Iron Dome while others fell in open areas. The Twitter account for the IDF released a map showing the sites that were hit by rocket fire, including the Zikim, Kfar Aza, Nahal Oz, Ofakim, Re'im, Nirim, Magen, and Ein Habsor areas of Ashqelon.",0,1528751633,ISR
1621162,275,PSE2025,2025,"28 May 2018",2018,1,"Battle-no change of territory","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,"Agence France Presse; jpost.com; Xinhua",National-International,"On May 28, a Palestinian was killed by Israeli tank fire that was targeting a Hamas site in near Bayt Lahyia in northern Gaza. Israeli forces fired tank fire in response to militants from Gaza firing on an Israeli patrol.",1,1528149093,PSE
1621163,275,PSE2026,2026,"28 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)","Refugees/IDPs (Palestine)",5,58,"Middle East",Palestine,"West Bank",Ramallah,,"Mukhayyam al Amari",31.894,35.2108,1,"Agence France Presse; Ma'an News Agency",International,"On May 28, Israeli forces raided Al Amari Palestinian refugee camp searching for suspects in the killing of a soldier a few days ago. At least 13 Palestinians were injured when clashes broke out between Israeli forces and locals.",0,1528149093,PSE
1621164,275,PSE2027,2027,"28 May 2018",2018,1,"Strategic development","Settlers (Israel)",,3,,,0,30,"Middle East",Palestine,"West Bank",Ramallah,,"Kafr Malik",31.9884,35.3093,1,"Ma'an News Agency; The Times of Israel",National,"Property Destruction: on May 28, Israeli settlers reportedly uprooted hundreds of grape vines in Kafr Malik. Settlers spray painted on a rock ""Regards from Esh Kodesh"" an illegal outpost near Shiloh.",0,1528149093,PSE
1621094,275,PSE2020,2020,"27 May 2018",2018,1,"Battle-no change of territory","Military Forces of Israel (2009-)",,8,"PIJ: Palestinian Islamic Jihad",,2,28,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Agence France Presse; Arutz Sheva; Xinhua",National-International,"An Israeli tank fire targeted an Islamic Jihad post near Rafah on May 27 killing 3 PIJ militants after a bomb was placed near the border fence.",3,1528149093,PSE
1621095,275,PSE2021,2021,"27 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"West Bank",Ramallah,,Pesagot,31.899,35.2242,1,"Arutz Sheva; Xinhua",National,"On May 27, Israeli forces shot a reportedly deaf Palestinian woman after she did not respond to an officers' commands.",0,1528149093,PSE
1621096,275,PSE2022,2022,"27 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,"Palestine News & Information Agency (WAFA)",National,"Three Palestinians were shot and injured by Israeli forces for approaching the border fence with Israel on May 27. No further information about what they were doing when they approached the border fence was reported. The exact location was also not reported.",0,1528149093,PSE
1621097,275,PSE2023,2023,"27 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Palestine,"West Bank",Ramallah,,"Mevo Shillo",32.05,35.2833,2,"The Times of Israel",National,"A vineyard in Meshek Achiya near Shiloh settlement was reportedly set on fire by Palestinians on May 27 in an exchange of arson attacks between settlers and local Palestinians.",0,1528149093,PSE
1621098,275,PSE2024,2024,"27 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Dayr al Balah",31.4178,34.3503,2,"Palestine News & Information Agency (WAFA)",National,"Israeli missiles hit a location east of Dayr al Balah causing damages to the site but no injuries on May 27.",0,1528149093,PSE
1640841,376,ISR433,433,"26 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,1,Jpost.com,National,"An incendiary kite launched from the Gaza strip caused a fire to break out in the Kissufim Forest on May 26.",0,1529961972,ISR
1614584,275,PSE2009,2009,"26 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,"Agence France Presse",International,"Four Palestinians briefly crossed the border fence into Israel and set a tire on fire and left a tent that said ""The March of Return, Returning to the Land of Palestine"" on May 26. Israeli forces shot at the demonstrators who returned to the Gaza Strip uninjured.",0,1527542856,PSE
1614585,275,PSE2010,2010,"26 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Agence France Presse",International,"Israeli airstrikes hit a facility of Hamas' armed wing on May 26 in Rafah in the southern Gaza strip. There were no immediate reports of casualties.",0,1527542856,PSE
1614586,275,PSE2011,2011,"26 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Dayr al Balah",31.4178,34.3503,2,"Agence France Presse",International,"Israeli airstrikes hit a location in the center of the Gaza strip on May 26. There were no reports of injuries.",0,1527542856,PSE
1621042,275,PSE2019,2019,"26 May 2018",2018,1,"Strategic development","Settlers (Israel)",,3,,,0,30,"Middle East",Palestine,"West Bank",Hebron,,"Bani Naim",31.5159,35.1639,2,"Palestine News & Information Agency (WAFA); The Times of Israel",National,"Property Destruction: late on Saturday, 26 May, Israeli settlers reportedly destroyed 700 grape vines in a Palestinian orchard and spray painted racist graffiti in Bani Naim, east of Hebron.",0,1528149093,PSE
1640840,376,ISR432,432,"25 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Beeri,31.4243,34.4916,2,Jpost.com,National,"A major fire has been sparked by fire kites flown over the border from Gaza in Beeri forest and Kissufim on the evening of May 25.",0,1529961972,ISR
1614582,275,PSE2007,2007,"25 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Arutz Sheva",National,"An explosive device was thrown by rioters at Israeli forces on the northern Gaza border with Israel on May 25.",0,1527542856,PSE
